"","siteID","plotID","BDF","ENF","unknown","BEF","pft"
"242","MLBS","MLBS_019",0.650221665859518,0.326743016353758,0.0187962596305954,0.00423905815612857,"MF"
"243","MLBS","MLBS_020",0.514899759621342,0.449316035982455,0.0357842043962035,NA,"MF"
"244","MLBS","MLBS_061",0.811025132867405,NA,0.0875323067338953,0.1014425603987,"BDF"
"245","MLBS","MLBS_062",0.609280603072254,0.184021260059761,0.206698136867985,NA,"MF"
"246","MLBS","MLBS_063",0.803196634050172,0.0217839868962231,0.121833380631266,0.0531859984223392,"BDF"
"247","MLBS","MLBS_064",0.932065918774531,NA,0.0214242769187613,0.0465098043067072,"BDF"
"248","MLBS","MLBS_065",0.950920685375851,0.0240142577277615,0.0250650568963874,NA,"BDF"
"249","MLBS","MLBS_066",0.997527332960634,NA,0.00247266703936591,NA,"BDF"
"250","MLBS","MLBS_067",0.940311429884581,0.0373901159365877,0.0222984541788311,NA,"BDF"
"251","MLBS","MLBS_068",0.682282410440439,0.0307546217570679,0.21517326306868,0.0717897047338133,"MF"
"252","MLBS","MLBS_069",0.945589107799894,NA,0.0388565208437318,0.0155543713563738,"BDF"
"253","MLBS","MLBS_070",0.904625637466252,0.0187564579914397,0.0752983665570646,0.00131953798524392,"BDF"
"254","MLBS","MLBS_071",0.839058773146734,0.15267084785462,0.00827037899864605,NA,"BDF"
"255","MLBS","MLBS_072",0.793624575738956,0.0362056719324744,0.17016975232857,NA,"BDF"
"256","MLBS","MLBS_073",0.797310654994795,NA,0.101887228383746,0.100802116621459,"BDF"
"257","MLBS","MLBS_074",0.985275130872867,NA,0.00666825521485519,0.0080566139122781,"BDF"
"258","MLBS","MLBS_075",0.944064018289426,0.000150239110711651,0.0557857425998626,NA,"BDF"
"259","MLBS","MLBS_076",0.863016945821739,NA,0.128384259683528,0.00859879449473357,"BDF"
"260","ORNL","ORNL_001",0.571339784785702,0.352507855073054,0.0761523601412443,NA,"MF"
"261","ORNL","ORNL_002",0.935665890686601,NA,0.0643341093133991,NA,"BDF"
"262","ORNL","ORNL_003",0.984962591094889,NA,0.0150374089051109,NA,"BDF"
"263","ORNL","ORNL_004",0.859022188273814,NA,0.140977811726186,NA,"BDF"
"264","ORNL","ORNL_006",0.925753015586294,NA,0.0742469844137063,NA,"BDF"
"265","ORNL","ORNL_007",0.893144168073821,0.0987049555587374,0.00815087636744166,NA,"BDF"
"266","ORNL","ORNL_008",0.828032503653006,NA,0.171967496346994,NA,"BDF"
"267","ORNL","ORNL_009",0.638050122441221,0.32997572695832,0.0319741506004596,NA,"MF"
"268","ORNL","ORNL_010",0.842004024144869,0.000483472262144294,0.157512503592986,NA,"BDF"
"269","ORNL","ORNL_012",0.915390061068671,NA,NA,0.0846099389313289,"BDF"
"270","ORNL","ORNL_014",0.988073575061548,NA,0.0118401016542994,8.63232841520809e-05,"BDF"
"271","ORNL","ORNL_021",0.33256351039261,NA,0.66743648960739,NA,"MF"
"272","ORNL","ORNL_027",0.103259143235813,0.88818727157884,0.00855358518534746,NA,"ENF"
"273","ORNL","ORNL_029",0.364021466088148,0.62573266346959,0.0102458704422623,NA,"MF"
"274","ORNL","ORNL_031",0.680453257790368,NA,0.319546742209632,NA,"MF"
"275","ORNL","ORNL_032",0.274135900901493,0.725798809646335,6.52894521716224e-05,NA,"ENF"
"276","ORNL","ORNL_035",0.151668268757197,0.846941818638823,0.0013899126039802,NA,"ENF"
"277","ORNL","ORNL_036",1,NA,NA,NA,"BDF"
"278","ORNL","ORNL_037",0.991514399517814,NA,0.00848560048218617,NA,"BDF"
"279","ORNL","ORNL_043",0.803506691933534,0.118893631924808,0.077599676141658,NA,"BDF"
"280","ORNL","ORNL_044",0.160799238820171,NA,0.839200761179829,NA,NA
"281","ORNL","ORNL_045",0.888480814009418,0.0429840482805222,0.0685351377100596,NA,"BDF"
"282","ORNL","ORNL_046",0.975278728434186,0.0123797607927567,0.0123415107730572,NA,"BDF"
"283","ORNL","ORNL_049",0.905841819540712,NA,0.0941581804592884,NA,"BDF"
"284","ORNL","ORNL_050",0.961997214961437,NA,0.0380027850385631,NA,"BDF"
"285","ORNL","ORNL_051",0.996536055162629,NA,0.00346394483737125,NA,"BDF"
"286","ORNL","ORNL_052",0.931486864088284,NA,0.0685131359117164,NA,"BDF"
"287","ORNL","ORNL_053",0.936663227325528,NA,0.063336772674472,NA,"BDF"
"288","ORNL","ORNL_054",0.942712754315965,NA,0.0572872456840348,NA,"BDF"
"289","ORNL","ORNL_055",0.960303110977627,NA,0.0343762341974371,0.00532065482493607,"BDF"
"290","ORNL","ORNL_056",0.939489037712856,NA,0.060510962287144,NA,"BDF"
"291","ORNL","ORNL_057",0.957387521726441,NA,0.0426124782735588,NA,"BDF"
"292","ORNL","ORNL_058",0.979021923854619,NA,0.0209780761453811,NA,"BDF"
"293","ORNL","ORNL_059",0.89586001035407,NA,0.10413998964593,NA,"BDF"
"294","ORNL","ORNL_060",0.937567064030806,NA,0.0624329359691942,NA,"BDF"
"295","ORNL","ORNL_061",0.73071356329792,0.23333880503844,0.0359476316636396,NA,"BDF"
"296","ORNL","ORNL_062",0.93996175289718,NA,0.0600382471028203,NA,"BDF"
"297","ORNL","ORNL_063",0.489958773691304,0.479260525928593,0.0307091986499202,7.15017301829777e-05,"MF"
"298","ORNL","ORNL_066",NA,NA,1,NA,NA
"299","OSBS","OSBS_025",0.412765462795312,0.587234537204688,NA,NA,"MF"
"300","OSBS","OSBS_026",0.196876738442025,0.803123261557975,NA,NA,"ENF"
"301","OSBS","OSBS_027",0.36120109989988,0.63879890010012,NA,NA,"MF"
"302","OSBS","OSBS_028",0.0150752255892452,0.984924774410755,NA,NA,"ENF"
"303","OSBS","OSBS_029",0.826088617649724,0.173911382350276,NA,NA,"BDF"
"304","OSBS","OSBS_030",NA,1,NA,NA,"ENF"
"305","OSBS","OSBS_031",0.397778493377128,0.602221506622872,NA,NA,"MF"
"306","OSBS","OSBS_032",0.596511682498944,0.403488317501056,NA,NA,"MF"
"307","OSBS","OSBS_033",0.2400759786672,0.759924021332799,NA,NA,"ENF"
"308","OSBS","OSBS_034",0.0111275670446381,0.988872432955362,NA,NA,"ENF"
"309","OSBS","OSBS_035",0.00204638389288448,0.997953616107116,NA,NA,"ENF"
"310","OSBS","OSBS_036",0.0890653448339516,0.910934655166048,NA,NA,"ENF"
"311","OSBS","OSBS_037",0.00377111544553144,0.996228884554469,NA,NA,"ENF"
"312","OSBS","OSBS_038",0.245130683012948,0.754869316987052,NA,NA,"ENF"
"313","OSBS","OSBS_039",0.0927746717830181,0.907225328216982,NA,NA,"ENF"
"314","OSBS","OSBS_040",0.058779568152569,0.941220431847431,NA,NA,"ENF"
"315","OSBS","OSBS_041",0.000603033912508472,0.999396966087492,NA,NA,"ENF"
"316","OSBS","OSBS_042",0.0302130744906597,0.96978692550934,NA,NA,"ENF"
"317","OSBS","OSBS_043",0.360266687097298,0.639733312902702,NA,NA,"MF"
"318","OSBS","OSBS_044",0.149276785767149,0.850723214232851,NA,NA,"ENF"
"319","SCBI","SCBI_002",0.997338303886128,NA,0.00266169611387234,NA,"BDF"
"320","SCBI","SCBI_003",0.995432460484299,NA,0.0045675395157007,NA,"BDF"
"321","SCBI","SCBI_004",0.969872432711419,NA,0.030127567288581,NA,"BDF"
"322","SCBI","SCBI_005",0.975298652284915,NA,0.0247013477150851,NA,"BDF"
"323","SCBI","SCBI_007",0.993093416929634,NA,0.00690658307036617,NA,"BDF"
"324","SCBI","SCBI_008",0.997624792640627,NA,0.00237520735937264,NA,"BDF"
"325","SCBI","SCBI_010",0.946583878172041,NA,0.0534161218279592,NA,"BDF"
"326","SCBI","SCBI_011",0.996922023167036,NA,0.00307797683296374,NA,"BDF"
"327","SCBI","SCBI_013",0.998723387766515,NA,0.00127661223348494,NA,"BDF"
"328","SCBI","SCBI_014",0.911928053865148,NA,0.0880719461348518,NA,"BDF"
"329","SCBI","SCBI_015",1,NA,NA,NA,"BDF"
"330","SCBI","SCBI_016",0.72284371729109,0.212840822204571,0.0643154605043389,NA,"BDF"
"331","SCBI","SCBI_017",0.854722474871488,NA,0.145277525128512,NA,"BDF"
"332","SCBI","SCBI_018",0.989408201275531,NA,0.010591798724469,NA,"BDF"
"333","SCBI","SCBI_045",0.899095400245265,NA,0.100904599754735,NA,"BDF"
"334","SCBI","SCBI_046",0.994441597166346,NA,0.00555840283365444,NA,"BDF"
"335","SCBI","SCBI_047",0.991587472141483,NA,0.00841252785851666,NA,"BDF"
"336","SCBI","SCBI_048",0.990052535491124,NA,0.00994746450887596,NA,"BDF"
"337","SCBI","SCBI_049",0.995120416617485,NA,0.00487958338251487,NA,"BDF"
"338","SCBI","SCBI_050",0.957225743533002,NA,0.0427742564669983,NA,"BDF"
"339","SCBI","SCBI_051",0.985137586694066,NA,0.0148624133059337,NA,"BDF"
"340","SCBI","SCBI_052",0.924969437792745,NA,0.0750305622072552,NA,"BDF"
"341","SCBI","SCBI_053",0.983528846142787,NA,0.0164711538572133,NA,"BDF"
"342","SCBI","SCBI_054",0.9668522101354,NA,0.0331477898645997,NA,"BDF"
"343","SCBI","SCBI_055",0.99432580254315,NA,0.00567419745685053,NA,"BDF"
"344","SCBI","SCBI_056",0.981775069764186,NA,0.0182249302358136,NA,"BDF"
"345","SCBI","SCBI_057",0.98941742731203,NA,0.0105825726879704,NA,"BDF"
"346","SCBI","SCBI_058",0.943467646791053,NA,0.0565323532089469,NA,"BDF"
"347","SCBI","SCBI_061",0.956137762663398,NA,0.043862237336602,NA,"BDF"
"348","SCBI","SCBI_062",0.958394925443463,NA,0.0416050745565368,NA,"BDF"
"349","SCBI","SCBI_063",0.998665979563938,NA,0.00133402043606185,NA,"BDF"
"350","SCBI","SCBI_064",0.96528192679974,NA,0.0347180732002603,NA,"BDF"
"351","SCBI","SCBI_066",0.990305332719975,NA,0.00969466728002452,NA,"BDF"
"352","SCBI","SCBI_067",0.975074393671365,NA,0.0249256063286351,NA,"BDF"
"353","SERC","SERC_002",0.995840427784439,NA,0.00415957221556106,NA,"BDF"
"354","SERC","SERC_005",0.999327666065689,NA,0.000672333934311072,NA,"BDF"
"355","SERC","SERC_006",0.982407172460458,NA,0.0175928275395416,NA,"BDF"
"356","SERC","SERC_010",0.992081460929578,NA,0.00791853907042174,NA,"BDF"
"357","SERC","SERC_011",0.999328917855248,NA,0.000671082144752088,NA,"BDF"
"358","SERC","SERC_021",0.999463184179159,NA,0.000536815820840982,NA,"BDF"
"359","SERC","SERC_043",0.999904282337594,NA,9.57176624056963e-05,NA,"BDF"
"360","SERC","SERC_044",0.988278986728755,NA,0.0117210132712445,NA,"BDF"
"361","SERC","SERC_045",0.989437212807139,NA,0.00311091739188251,0.00745186980097812,"BDF"
"362","SERC","SERC_047",0.999317877485077,NA,5.68867174074081e-05,0.00062523579751603,"BDF"
"363","SERC","SERC_048",0.999441023662716,NA,1.42088545318786e-05,0.000544767482752227,"BDF"
"364","SERC","SERC_049",1,NA,NA,NA,"BDF"
"365","SERC","SERC_050",0.999609563055364,NA,NA,0.000390436944636231,"BDF"
"366","SERC","SERC_051",0.883705770686178,0.102376854420435,0.0139173748933869,NA,"BDF"
"367","SERC","SERC_052",0.999263197807096,NA,0.000736802192904421,NA,"BDF"
"368","SERC","SERC_053",0.999897224885582,NA,0.000102775114418221,NA,"BDF"
"369","SERC","SERC_054",1,NA,NA,NA,"BDF"
"370","SERC","SERC_055",0.981513724886775,NA,0.0184862751132255,NA,"BDF"
"371","SERC","SERC_056",0.998506179966236,NA,0.00149382003376445,NA,"BDF"
"372","SERC","SERC_057",1,NA,NA,NA,"BDF"
"373","SERC","SERC_058",0.997230635419359,NA,0.00276936458064086,NA,"BDF"
"374","SERC","SERC_059",0.984193281238677,0.0078684703278495,0.00793824843347362,NA,"BDF"
"375","SERC","SERC_060",0.996516733652311,NA,3.25062543283568e-05,0.00345076009336027,"BDF"
"376","SERC","SERC_061",0.995461759096331,NA,0.00453824090366904,NA,"BDF"
"377","SERC","SERC_062",0.996663545648626,NA,0.00333645435137409,NA,"BDF"
"378","SERC","SERC_067",1,NA,NA,NA,"BDF"
"379","STEI","STEI_046",0.920185386852453,0.0798146131475466,NA,NA,"BDF"
"380","STEI","STEI_047",0.713989516940848,0.285190743079606,NA,0.000819739979546553,"BDF"
"381","STEI","STEI_048",0.63513894537427,0.36448684349009,NA,0.000374211135639843,"MF"
"382","STEI","STEI_049",0.193600887431911,0.806399112568089,NA,NA,"ENF"
"383","STEI","STEI_050",0.992171202016115,0.00638212669066604,NA,0.00144667129321931,"BDF"
"384","STEI","STEI_051",0.957894083790783,0.0421059162092176,NA,NA,"BDF"
"385","STEI","STEI_052",0.941478861323514,0.058521138676486,NA,NA,"BDF"
"386","STEI","STEI_053",0.327465486491842,0.672534513508158,NA,NA,"MF"
"387","STEI","STEI_054",0.233651372714092,0.765072572221443,NA,0.00127605506446534,"ENF"
"388","STEI","STEI_055",0.596528972808762,0.403471027191238,NA,NA,"MF"
"389","STEI","STEI_056",0.998391488863904,0.000827002190174759,NA,0.000781508945921531,"BDF"
"390","STEI","STEI_057",1,NA,NA,NA,"BDF"
"391","STEI","STEI_059",0.878991866105422,0.121008133894578,NA,NA,"BDF"
"392","STEI","STEI_060",0.503269684531953,0.493645034005512,NA,0.00308528146253445,"MF"
"393","STEI","STEI_061",0.373584576815296,0.626377369059561,NA,3.80541251432738e-05,"MF"
"394","STEI","STEI_062",0.587586530874005,0.412413469125995,NA,NA,"MF"
"395","TALL","TALL_042",0.10456578325846,0.89543421674154,NA,NA,"ENF"
"396","TALL","TALL_043",0.0575528249211224,0.94106021524007,0.00138695983880749,NA,"ENF"
"397","TALL","TALL_044",0.0502339504509779,0.949730459612006,3.55899370164885e-05,NA,"ENF"
"398","TALL","TALL_045",0.0246676263160269,0.974854128621574,0.000478245062399323,NA,"ENF"
"399","TALL","TALL_046",0.124835865197171,0.875164134802829,NA,NA,"ENF"
"400","TALL","TALL_047",0.337173798177047,0.656048566478658,0.00677763534429583,NA,"MF"
"401","TALL","TALL_048",NA,0.999979785850296,2.02141497043221e-05,NA,"ENF"
"402","TALL","TALL_049",0.215013879806425,0.784986120193575,NA,NA,"ENF"
"403","TALL","TALL_050",3.50275904824318e-05,0.999947101189884,1.78712196338938e-05,NA,"ENF"
"404","TALL","TALL_051",0.177424837019994,0.821288006956618,0.00128715602338823,NA,"ENF"
"405","TALL","TALL_052",NA,1,NA,NA,"ENF"
"406","TALL","TALL_053",0.613146397059893,0.326091311062887,0.0551946509989946,0.00556764087822569,"MF"
"407","TALL","TALL_054",0.0291213458884145,0.970737165807267,0.000141488304318446,NA,"ENF"
"408","TALL","TALL_055",0.794900292625031,0.205099707374969,NA,NA,"BDF"
"409","TALL","TALL_056",0.0595403810695045,0.940459618930496,NA,NA,"ENF"
"410","TALL","TALL_057",0.555731875898672,0.412140266852745,0.0321278572485833,NA,"MF"
"411","TALL","TALL_058",0.51371501148085,0.389120278416089,0.0128982242333316,0.0842664858697293,"MF"
"412","TALL","TALL_059",0.795413973657064,0.125859745736164,0.0388419909186025,0.0398842896881693,"BDF"
"413","TALL","TALL_060",0.487931819184974,0.503100390205146,0.00896779060987933,NA,"MF"
"414","TALL","TALL_061",0.00019250024534345,0.999494558179339,0.000312941575317694,NA,"ENF"
"415","TREE","TREE_001",0.0012548292595193,0.998745170740481,NA,NA,"ENF"
"416","TREE","TREE_003",1,NA,NA,NA,"BDF"
"417","TREE","TREE_004",0.0487803119958376,0.951219688004162,NA,NA,"ENF"
"418","TREE","TREE_005",0.137944347503562,0.862055652496438,NA,NA,"ENF"
"419","TREE","TREE_006",0.148270897529399,0.851729102470601,NA,NA,"ENF"
"420","TREE","TREE_007",0.0119817353543746,0.988018264645625,NA,NA,"ENF"
"421","TREE","TREE_008",0.618076625992659,0.38192337400734,NA,NA,"MF"
"422","TREE","TREE_009",0.00318207185560706,0.996817928144393,NA,NA,"ENF"
"423","TREE","TREE_010",0.984678590725057,NA,0.0153214092749433,NA,"BDF"
"424","TREE","TREE_011",0.874950216043584,0.125049783956416,NA,NA,"BDF"
"425","TREE","TREE_012",0.00708679930538178,0.991734587496721,NA,0.0011786131978974,"ENF"
"426","TREE","TREE_014",0.699673254046741,0.30032674595326,NA,NA,"MF"
"427","TREE","TREE_015",0.483338594465037,0.516661405534963,NA,NA,"MF"
"428","TREE","TREE_016",0.973056636793255,0.0251481806849472,0.0017951825217974,NA,"BDF"
"429","TREE","TREE_017",0.999772514263356,NA,0.000227485736644312,NA,"BDF"
"430","TREE","TREE_018",0.00427377659432964,0.99572622340567,NA,NA,"ENF"
"431","TREE","TREE_019",0.407967370320131,0.592032629679869,NA,NA,"MF"
"432","TREE","TREE_025",0.580237362162843,0.419762637837157,NA,NA,"MF"
"433","TREE","TREE_039",0.312112718546053,0.687798281896277,NA,8.89995576697733e-05,"MF"
"434","TREE","TREE_040",0.219743998371729,0.780256001628271,NA,NA,"ENF"
"435","TREE","TREE_041",0.99931008137147,0.000689918628529941,NA,NA,"BDF"
"436","TREE","TREE_042",0.944413961805072,0.0555860381949284,NA,NA,"BDF"
"437","TREE","TREE_043",0.0110403881778595,0.988959611822141,NA,NA,"ENF"
"438","TREE","TREE_044",0.798336987536507,0.201663012463493,NA,NA,"BDF"
"439","TREE","TREE_045",0.522237192069826,0.477762807930175,NA,NA,"MF"
"440","TREE","TREE_046",0.987986853669148,0.0120131463308516,NA,NA,"BDF"
"441","TREE","TREE_047",0.869470436052821,0.130529563947179,NA,NA,"BDF"
"442","TREE","TREE_048",0.00535270169307721,0.993372693433205,NA,0.00127460487371756,"ENF"
"443","TREE","TREE_049",1,NA,NA,NA,"BDF"
"444","TREE","TREE_050",0.0769965106471631,0.923003489352837,NA,NA,"ENF"
"445","TREE","TREE_051",0.833501403567154,0.166498596432846,NA,NA,"BDF"
"446","TREE","TREE_052",0.766940980116436,0.233059019883564,NA,NA,"BDF"
"447","TREE","TREE_053",0.998657100739347,0.000466424661656427,0.000876474598996682,NA,"BDF"
"448","TREE","TREE_054",0.717191775711488,0.278128321002144,7.88974323296975e-05,0.00460100585403824,"BDF"
"449","TREE","TREE_055",0.994978267478927,0.00463763525972826,0.000384097261344269,NA,"BDF"
"450","TREE","TREE_056",0.925234057891655,0.0606728846400937,0.0114043128567351,0.00268874461151607,"BDF"
"451","TREE","TREE_057",0.818764316407008,0.181235683592992,NA,NA,"BDF"
"452","TREE","TREE_060",0.0344016771027531,0.965378455092764,0.000219867804482555,NA,"ENF"
"453","UNDE","UNDE_037",0.827612124596008,0.170437810608319,0.00195006479567269,NA,"BDF"
"454","UNDE","UNDE_038",0.551616237673973,0.448284743842886,9.90184831417177e-05,NA,"MF"
"455","UNDE","UNDE_043",0.978870145169816,0.021108821518256,2.10333119284329e-05,NA,"BDF"
"456","UNDE","UNDE_044",0.72561509301698,0.273531558461344,0.00085334852167575,NA,"BDF"
"457","UNDE","UNDE_045",0.995931984694332,0.00396642244831371,0.00010159285735473,NA,"BDF"
"458","UNDE","UNDE_047",1,NA,NA,NA,"BDF"
"459","UNDE","UNDE_048",0.858366009381689,0.138054797643222,0.00357919297508839,NA,"BDF"
"460","UNDE","UNDE_049",0.42509450569237,0.57490549430763,NA,NA,"MF"
"461","UNDE","UNDE_050",0.972043809853912,0.0279561901460875,NA,NA,"BDF"
"462","UNDE","UNDE_052",0.937301887474466,0.0617071641862101,0.000990948339323986,NA,"BDF"
"463","UNDE","UNDE_054",1,NA,NA,NA,"BDF"
"464","UNDE","UNDE_055",0.809443677212387,0.190373281917666,0.000183040869947067,NA,"BDF"
"465","UNDE","UNDE_056",0.998152425099222,0.00184757490077823,NA,NA,"BDF"
"466","UNDE","UNDE_057",0.233734127454872,0.760692795271146,0.000499473906630411,0.00507360336735102,"ENF"
"467","UNDE","UNDE_058",0.999830038327151,NA,0.000169961672848559,NA,"BDF"
"468","UNDE","UNDE_059",0.762374052784307,0.237519606558643,0.000106340657049354,NA,"BDF"
"469","UNDE","UNDE_060",0.201119056686416,0.798880943313584,NA,NA,"ENF"
"470","UNDE","UNDE_061",0.985308670316569,0.0145973993376546,9.39303457767007e-05,NA,"BDF"
"471","UNDE","UNDE_065",0.954258393525488,0.0457416064745121,NA,NA,"BDF"
"472","UNDE","UNDE_078",0.747990628762107,0.251472730140176,0.000536641097716492,NA,"BDF"
